[0921/095759:ERROR:renderer_main.cc(227)] Running without renderer sandbox
[0921/135721:INFO:CONSOLE(377)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (377)
[0921/135847:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/135847:INFO:CONSOLE(357)] "Uncaught SyntaxError: Unexpected token ILLEGAL", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (357)
[0921/135903:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/135903:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/135903:INFO:CONSOLE(376)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (376)
[0921/135903:INFO:CONSOLE(377)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (377)
[0921/135910:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/135910:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/135910:INFO:CONSOLE(376)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (376)
[0921/135910:INFO:CONSOLE(377)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (377)
[0921/140903:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/140903:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/140903:INFO:CONSOLE(376)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (376)
[0921/140903:INFO:CONSOLE(377)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (377)
[0921/141103:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/141103:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/141103:INFO:CONSOLE(381)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (381)
[0921/141103:INFO:CONSOLE(382)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (382)
[0921/141304:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/141304:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/141304:INFO:CONSOLE(381)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (381)
[0921/141304:INFO:CONSOLE(382)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (382)
[0921/141421:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/141421:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/141421:INFO:CONSOLE(381)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (381)
[0921/141421:INFO:CONSOLE(382)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (382)
[0921/141433:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/141434:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/141434:INFO:CONSOLE(381)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (381)
[0921/141434:INFO:CONSOLE(382)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (382)
[0921/141631:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/141631:INFO:CONSOLE(352)] "Uncaught SyntaxError: Unexpected token for", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (352)
[0921/141640:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/141640:INFO:CONSOLE(352)] "Uncaught SyntaxError: Unexpected token for", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (352)
[0921/141645:INFO:CONSOLE(14)] "Uncaught TypeError: Cannot read property 'getElementsByTagName' of undefined", source: http://192.168.1.107:8020/yikuaiwan20150915/js/TouchSlide.1.1.js (14)
[0921/141645:INFO:CONSOLE(0)] "XMLHttpRequest cannot load http://120.26.131.83:81/project/getDetail. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'http://192.168.1.107:8020' is therefore not allowed access.", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (0)
[0921/141645:INFO:CONSOLE(381)] "XMLHttpRequest.readyState.login:4", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (381)
[0921/141645:INFO:CONSOLE(382)] "XMLHttpRequest.status:0", source: http://192.168.1.107:8020/yikuaiwan20150915/DetailsofWorks_subpage.html (382)
